11-27 23:44:26.479   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:26.479] 🔍 调试 [MangaSourceActionEngine] 等待页面加载，时间: 1000ms
11-27 23:44:27.244   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:27.244] 🔍 调试 [DatabaseManager] SQL查询成功，结果数量: 1
11-27 23:44:27.244   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:27.244] 🔍 调试 [SourceDetailPage] 预加载后Cookie刷新结果: true
11-27 23:44:27.481   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:27.481] 🔍 调试 [MangaSourceActionEngine] 导航完成: https://www.2025copy.com/recommend
11-27 23:44:27.506   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:27.506] ℹ️ 信息 [MangaSourceActionEngine] 📱 WebView UserAgent: "Mozilla/5.0 (Phone; OpenHarmony 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36  ArkWeb/6.0.0.112 Mobile"
11-27 23:44:27.506   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:27.506] 🔍 调试 [MangaSourceActionEngine] 操作完成: navigate, 耗时: 1030ms
11-27 23:44:27.506   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:27.506] 🔍 调试 [MangaSourceEngine] 操作 1 结果: success=true, hasData=true
11-27 23:44:27.506   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:27.506] 🔍 调试 [MangaSourceEngine] 执行操作 2/7: wait
11-27 23:44:27.507   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:27.507] ℹ️ 信息 [MangaSourceActionEngine] 执行操作: wait
11-27 23:44:27.507   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:27.507] ℹ️ 信息 [MangaSourceActionEngine] 等待条件: time
11-27 23:44:28.633   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:28.633] 🔍 调试 [SourceDetailPage] WebView页面开始加载: https://www.2025copy.com/recommend
11-27 23:44:29.008   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.007] 🔍 调试 [MangaSourceActionEngine] 操作完成: wait, 耗时: 1501ms
11-27 23:44:29.008   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.008] 🔍 调试 [MangaSourceEngine] 操作 2 结果: success=true, hasData=true
11-27 23:44:29.008   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.008] 🔍 调试 [MangaSourceEngine] 执行操作 3/7: script
11-27 23:44:29.008   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:29.008] ℹ️ 信息 [MangaSourceActionEngine] 执行操作: script
11-27 23:44:29.009   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:29.009] ℹ️ 信息 [MangaSourceActionEngine] 执行脚本: window.scrollTo(0, 1200);...
11-27 23:44:29.017   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.017] 🔍 调试 [MangaSourceActionEngine] JavaScript返回空值: null
11-27 23:44:29.017   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.017] 🔍 调试 [MangaSourceActionEngine] 操作完成: script, 耗时: 9ms
11-27 23:44:29.017   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.017] 🔍 调试 [MangaSourceActionEngine] 脚本结果已保存到scriptResult: 
11-27 23:44:29.017   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.017] 🔍 调试 [MangaSourceEngine] 操作 3 结果: success=true, hasData=false
11-27 23:44:29.017   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.017] 🔍 调试 [MangaSourceEngine] 执行操作 4/7: wait
11-27 23:44:29.017   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:29.017] ℹ️ 信息 [MangaSourceActionEngine] 执行操作: wait
11-27 23:44:29.017   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:29.017] ℹ️ 信息 [MangaSourceActionEngine] 等待条件: time
11-27 23:44:29.519   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.518] 🔍 调试 [MangaSourceActionEngine] 操作完成: wait, 耗时: 501ms
11-27 23:44:29.519   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.519] 🔍 调试 [MangaSourceEngine] 操作 4 结果: success=true, hasData=true
11-27 23:44:29.519   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.519] 🔍 调试 [MangaSourceEngine] 执行操作 5/7: script
11-27 23:44:29.519   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:29.519] ℹ️ 信息 [MangaSourceActionEngine] 执行操作: script
11-27 23:44:29.520   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       I     [NGF] [23:44:29.520] ℹ️ 信息 [MangaSourceActionEngine] 执行脚本: window.scrollTo(0, 2400);...
11-27 23:44:29.527   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.527] 🔍 调试 [MangaSourceActionEngine] JavaScript返回空值: null
11-27 23:44:29.527   49114-49114   A00000/com.dlz...nxia/wwssadad  com.dlzz.manxia       D     [NGF] [23:44:29.527] 🔍 调试 [MangaSourceActionEngine] 操作完成: script, 耗时: 8ms
